countryA,countryB,bilateralTradeNormValue,bilateralTradeRawValue,foreignCapitalInvestmentNormValue,foreignCapitalInvestmentRawValue,onlineSearchInterestRawValue,migrantDestinationsRawValue,migrantDestinationsNormValue,travelDestinationsRawValue,travelDestinationsNormValue,foreignMediaFlowsRawValue,armsTradeNormValue,armsTradeRawValue,jointTrainingNormValue,jointTrainingRawValue,defenceDialoguesNormValue,defenceDialoguesRawValue,diplomaticDialoguesNormValue,diplomaticDialoguesRawValue
IN,HT,0.0001575921,101431074.00000001,,,,,,,,,,,,,,,,
IN,ID,0.0254388074,16373192689.000002,0.0089186579,1730299999.9999998,0.0094021643,12590.0,0.0007043755,111724.0,0.0639333735,0.0009768798,,,0.08,30.0,0.0344827586,2.0,0.04,1.0
IN,IL,0.0068186085,4388664524.0,,,,,,,,,,,,,,,,
IN,IQ,0.0274791488,17686418651.0,,,,,,,,,,,,,,,,
IN,IR,0.0039429384,2537795495.9999995,,,,,,,,,,,,,,,,
IN,IS,2.67848e-05,17239529.0,,,,,,,,,,,,,,,,
IN,JM,9.26767e-05,59649569.0,,,,,,,,,,,,,,,,
IN,JO,0.0026374034,1697513334.0000002,,,,,,,,,,,,,,,,
IN,JP,0.0221138224,14233130861.000002,0.0054909133,562600000.0,0.1745609367,35936.0,0.0020105193,26931.0,0.0154110995,0.0124830357,,,0.0853333333,32.0,0.0344827586,2.0,0.04,1.0
IN,KE,0.0032370554,2083467641.0000002,,,,,,,,,,,,,,,,
IN,KG,6.54245e-05,42109229.0,,,,,,,,,,,,,,,,
IN,KI,8.257e-07,531423.0,,,,,,,,,,,,,,,,
IN,KM,5.67846e-05,36548291.0,,,,,,,,,,,,,,,,
IN,KN,1.7412e-06,1120689.0,,,,,,,,,,,,,,,,
IN,KW,0.0108822252,7004132176.999999,,,,,,,,,,,,,,,,
IN,KZ,0.0023550616,1515789491.0,,,,,,,,,,,,,,,,
IN,LA,4.6346e-05,29829718.0,0.0008167642,9993333.0,,,,1743.0,0.0009974211,,,,0.0106666667,4.0,,,,
IN,LB,0.0003061188,197027377.0,,,,,,,,,,,,,,,,
IN,LC,4.7515e-06,3058231.0,,,,,,,,,,,,,,,,
IN,LR,0.00034636,222927889.0,,,,,,,,,,,,,,,,
IN,LS,6.22044e-05,40036632.0,,,,,,,,,,,,,,,,
IN,LY,0.0002406111,154864664.0,,,,,,,,,,,,,,,,
IN,MA,0.0210830407,13569688290.999998,0.0062436033,827780000.0000002,0.0092247649,148096.0,0.0082855595,155883.0,0.0892030903,0.0255220503,,,0.048,18.0,0.0172413793,1.0,0.04,1.0
IN,MAR,0.0028529966,1836275641.0,,,,,,,,,,,,,,,,
IN,MD,1.42776e-05,9189473.0,,,,,,,,,,,,,,,,
IN,ME,3.35417e-05,21588491.0,,,,,,,,,,,,,,,,
IN,MG,0.0006544264,421208812.0,,,,,,,,,,,,,,,,
IN,MH,1.33027e-05,8562020.0,,,,,,,,,,,,,,,,
IN,MK,2.84816e-05,18331635.0,,,,,,,,,,,,,,,,
IN,ML,0.0002897512,186492727.0,,,,,,,,,,,,,,,,
IN,MO,2.47473e-05,15928094.0,,,,117.0,6.5458e-06,184.0,0.0001052929,,,,0.0186666667,7.0,0.0172413793,1.0,0.04,1.0
IN,MR,0.0001369821,88165873.0,,,,,,,,,,,,,,,,
IN,MS,9.66e-08,62181.0,,,,,,,,,,,,,,,,
IN,MU,0.0006785456,436732670.0,,,,,,,,,,,,,,,,
IN,MV,0.0003320303,213704840.00000003,,,,,,,,,,,,,,,,
IN,MW,0.0002426131,156153187.0,,,,,,,,,,,,,,,,
IN,MX,0.0094940352,6110650727.0,,,,,,,,,,,,,,,,
IN,MY,0.002188688,1408706412.0,0.0330104333,1889549999.9999998,0.0042575838,27325.0,0.0015287578,24831.0,0.0142093874,8.31749e-05,0.0063752277,196000000.0,0.0293333333,11.0,,,,
IN,MZ,0.0033589996,2161954667.0,,,,,,,,,,,,,,,,
IN,NA,0.0001230202,79179566.0,,,,,,,,,,,,,,,,
IN,NC,1.99758e-05,12857034.0,,,,,,,,,,,,,,,,
IN,NE,0.000114503,73697643.0,,,,,,,,,,,,,,,,
IN,NG,0.0144443818,9296844910.0,,,,,,,,,,,,,,,,
IN,NI,0.0001212329,78029225.0,,,,,,,,,,,,,,,,
IN,NK,9.7906e-06,6301546.0,,,0.0012417953,370.0,2.07005e-05,,,0.0002631035,,,,,,,,
IN,NO,0.001254883,807681006.9999999,,,,,,,,,,,,,,,,
IN,NP,0.0100755281,6484917334.0,0.1134040286,344780000.0,0.0670569452,426941.0,0.0238861622,40336.0,0.0230820285,0.0004131046,0.0001626334,5000000.0,0.024,9.0,0.0172413793,1.0,0.08,2.0
IN,NR,1.091e-07,70214.0,,,,,,,,,,,,,,,,
IN,NZ,0.001318721,848769052.0000001,0.0023453983,54800000.0,0.0503814086,122506.0,0.0068538702,18179.0,0.0104028212,0.0003007544,,,0.024,9.0,,,,
IN,OM,0.008316749,5352913439.0,,,,,,,,,,,,,,,,
IN,PA,0.0002862357,184230019.0,,,,,,,,,,,,,,,,
IN,PE,0.0032386402,2084487635.0,,,,,,,,,,,,,,,,
IN,PF,7.7191e-06,4968260.0,,,,,,,,,,,,,,,,
IN,PG,0.0002158396,138920936.99999997,,,0.001064396,156.0,8.7278e-06,1847.0,0.0010569344,8.31749e-05,,,0.0106666667,4.0,,,,
IN,PH,0.0029818356,1919200380.9999998,0.0218387108,1753500000.0000002,0.0092247649,11323.0,0.0006334904,29014.0,0.0166030835,8.31749e-05,,,0.032,12.0,0.0172413793,1.0,,
IN,PK,0.0004433851,285376150.0,0.0002212584,12300000.0,0.1083909881,1597134.0,0.0893552077,62987.6600105353,0.036044302,0.1865237707,,,0.0213333333,8.0,0.0172413793,1.0,,
IN,PS,9.491e-07,610864.0,,,,,,,,,,,,,,,,
IN,PW,3.128e-07,201303.0,,,,,,,,,,,,,,,,
IN,PY,0.000258239,166210499.0,,,,,,,,,,,,,,,,
IN,QA,0.014574983,9380903776.0,,,,,,,,,,,,,,,,
IN,RS,0.0001518799,97754570.0,,,,,,,,,,,,,,,,
IN,RU,0.0131979715,8494617210.0,0.0054235054,846160000.0,0.0235941103,5696.0,0.0003186754,10491.0,0.0060034104,0.1398388851,0.5395199063,16587000000.0,0.0346666667,13.0,0.0862068966,5.0,0.16,4.0
IN,RW,0.0002016435,129783884.0,,,,,,,,,,,,,,,,
IN,SA,0.0371607171,23917771421.999996,,,,,,,,,,,,,,,,
IN,SB,3.4254e-05,22046945.0,,,,,,,,,,,,,,,,
IN,SC,0.0001266433,81511474.0,,,,,,,,,,,,,,,,
IN,SD,0.0020222586,1301587329.0,,,,,,,,,,,,,,,,
IN,SG,0.0320102183,20602753238.0,0.0156641775,1842130000.0,0.0191591272,144970.0,0.0081106685,175522.0,0.1004413875,0.0207409747,,,0.0693333333,26.0,0.0344827586,2.0,0.12,3.0
IN,SK,0.0259179125,16681559365.000002,0.0071893808,522890000.0,0.0154337414,6172.0,0.0003453062,33830.0,0.0193590099,0.0049579665,0.0140515222,432000000.0,0.0373333333,14.0,0.0689655172,4.0,,
IN,SL,0.0060815903,3914297106.0,0.1532126672,2267455900.0,0.0189817279,10837.0,0.0006063,89357.0,0.051133995,0.0036182206,0.0024069737,74000000.0,0.0586666667,22.0,0.0862068966,5.0,0.12,3.0
IN,SLE,0.0002143782,137980328.0,,,,,,,,,,,,,,,,
IN,SM,3.978e-07,256027.0,,,,,,,,,,,,,,,,
IN,SN,0.0015094671,971539089.0000001,,,,,,,,,,,,,,,,
IN,SO,0.0008524402,548656538.0,,,,,,,,,,,,,,,,
IN,SR,7.16937e-05,46144261.0,,,,,,,,,,,,,,,,
IN,SS,3.88517e-05,25006121.0,,,,,,,,,,,,,,,,
IN,ST,1.4812e-06,953322.9999999999,,,,,,,,,,,,,,,,
IN,SV,0.0001231102,79237476.0,,,,,,,,,,,,,,,,
IN,SY,0.0001636028,105299743.0,,,,,,,,,,,,,,,,
IN,SZ,4.98266e-05,32069907.0,,,,,,,,,,,,,,,,
IN,TD,0.0002802631,180385906.0,,,,,,,,,,,,,,,,
IN,TG,0.0022548158,1451268238.0,,,,,,,,,,,,,,,,
IN,TH,0.0139782983,8996859326.0,0.0216982941,1300949999.9999998,0.0184495299,9245.0,0.0005172321,261778.0,0.1498008542,0.0088540147,,,0.072,27.0,,,,
IN,TJ,7.00957e-05,45115705.0,,,,,,,,,,,,,,,,
IN,TL,2.54317e-05,16368642.999999998,,,,,,,,,,,,,,,,
IN,TM,6.99831e-05,45043260.0,,,,,,,,,,,,,,,,
IN,TN,0.0005720007,368157097.0,,,,,,,,,,,,,,,,
IN,TO,1.006e-06,647461.0,,,,,,,,,,,,,,,,
IN,TR,0.0083922861,5401531446.0,,,,,,,,,,,,,,,,
IN,TT,0.0003867505,248924430.00000003,,,,,,,,,,,,,,,,
IN,TV,3.9e-09,2511.0,,,,,,,,,,,,,,,,
IN,TW,0.0081644934,5254917093.0,0.0015533516,54600000.00000001,,4497.0,0.0002515946,6606.0,0.003780243,4.38506e-05,,,,,,,,
IN,TZ,0.0036194677,2329599846.0,,,,,,,,,,,,,,,,
IN,UA,0.0039618254,2549951741.0,,,,,,,,,,,,,,,,
IN,UG,0.0010736822,691054607.0,,,,,,,,,,,,,,,,
IN,UK,0.0194420126,12513472544.0,,,,,,,,,,,,,,,,
IN,US,0.1179746931,75932112349.0,0.0163838807,12804549049.999998,0.2054284194,2723764.0,0.1523870245,335990.0,0.1922682159,0.489085694,0.1389864689,4273000000.0,0.096,36.0,0.224137931,13.0,0.12,3.0
IN,UY,0.0003690727,237546473.0,,,,,,,,,,,,,,,,
IN,UZ,0.000428815,275998436.0,,,,,,,,,,,,,,,,
IN,VA,3.977e-07,255997.0,,,,,,,,,,,,,,,,
IN,VC,6.791e-07,437119.0,,,,,,,,,,,,,,,,
IN,VE,0.0048600885,3128101227.0,,,,,,,,,,,,,,,,
IN,VN,0.0156078533,10045690637.0,0.0110570577,2412080000.0,0.0090473656,2043.0,0.0001143002,,,0.0089902463,,,0.032,12.0,0.0862068966,5.0,,
IN,VU,3.2157e-06,2069728.0,,,,,,,,,,,,,,,,
IN,WS,4.7115e-06,3032487.0,,,,,,,,,,,,,,,,
IN,YE,0.0012478838,803176078.0000001,,,,,,,,,,,,,,,,
IN,ZA,0.0158095145,10175485961.0,,,,,,,,,,,,,,,,
IN,ZM,0.0009260152,596011618.0,,,,,,,,,,,,,,,,
IN,ZW,0.0002617653,168480142.0,,,,,,,,,,,,,,,,
IQ,CN,,,8.67961e-05,58600000.0,,,,,,,,,,,,,,
IR,IN,,,7.54265e-05,27300000.0,,,,,,,,,,,,,,
IR,PK,,,0.0005504476,30600000.0,,,,,,,,,,,,,,
IR,RU,,,0.0015177175,236790000.0,,,,,,,,,,,,,,
IR,SK,,,0.0004207291,30600000.0,,,,,,,,,,,,,,
IS,AU,,,1.8676e-05,3500000.0,,,,,,,,,,,,,,
IS,CN,,,0.0001184781,79990000.00000001,,,,,,,,,,,,,,
IS,JP,,,0.0001210226,12400000.0,,,,,,,,,,,,,,
IS,MA,,,2.63991e-05,3500000.0,,,,,,,,,,,,,,
IS,SG,,,0.0001139442,13400000.0,,,,,,,,,,,,,,
IS,SK,,,9.21204e-05,6700000.0,,,,,,,,,,,,,,
IS,US,,,0.0001191248,93100000.0,,,,,,,,,,,,,,
IT,AU,,,0.0063199629,1184400000.0,,,,,,,,,,,,,,
IT,BA,,,0.0002332461,6600000.0,,,,,,,,,,,,,,
IT,CB,,,0.0029737345,64599999.99999999,,,,,,,,,,,,,,
IT,CN,,,0.0161175761,10881714000.000002,,,,,,,,,,,,,,
IT,ID,,,0.0010066543,195300000.0,,,,,,,,,,,,,,
IT,IN,,,0.012790368,4629367200.000001,,,,,,,,,,,,,,
IT,JP,,,0.0149326296,1530000000.0000002,,,,,,,,,,,,,,
IT,MA,,,0.0095843662,1270699999.9999998,,,,,,,,,,,,,,
IT,MO,,,0.0011490697,13000000.0,,,,,,,,,,,,,,
IT,MY,,,0.0021435687,122699999.99999999,,,,,,,,,,,,,,
IT,NZ,,,0.0059319745,138600000.0,,,,,,,,,,,,,,
IT,PH,,,0.0009328312,74899999.99999999,,,,,,,,,,,,,,
IT,PK,,,0.0240308164,1335900000.0,,,,,,,,,,,,,,
IT,RU,,,0.0431117874,6726179405.999999,,,,,,,,,,,,,,
IT,SG,,,0.0061563866,724000000.0,,,,,,,,,,,,,,
IT,SK,,,0.0142635424,1037400000.0000001,,,,,,,,,,,,,,
IT,SL,,,0.018703458,276800000.0,,,,,,,,,,,,,,
IT,TH,,,0.0037760819,226399999.99999997,,,,,,,,,,,,,,
IT,TW,,,0.005479405,192599999.99999997,,,,,,,,,,,,,,
IT,US,,,0.0475585161,37168566076.0,,,,,,,,,,,,,,
IT,VN,,,0.0069347273,1512800000.0000002,,,,,,,,,,,,,,
JM,US,,,7.5493e-06,5900000.0,,,,,,,,,,,,,,
JO,CN,,,0.0001439689,97200000.0,,,,,,,,,,,,,,
JO,ID,,,0.0028277037,548600000.0,,,,,,,,,,,,,,
JO,IN,,,7.7361e-06,2800000.0,,,,,,,,,,,,,,
JO,MA,,,0.000215718,28600000.0,,,,,,,,,,,,,,
JO,PH,,,0.0008655776,69500000.0,,,,,,,,,,,,,,
JP,AE,0.0172425183,21887004427.0,,,,,,,,,,,,,,,,
JP,AF,3.01983e-05,38332574.0,,,,,,,,,,,,,,,,
JP,AG,6.4855e-06,8232512.0,,,,,,,,,,,,,,,,
JP,AI,1.5209e-06,1930545.0,,,,,,,,,,,,,,,,
JP,AL,1.46625e-05,18611967.0,,,,,,,,,,,,,,,,
JP,AM,2.24222e-05,28461879.0,,,,,,,,,,,,,,,,
JP,AN,1.04234e-05,13231133.000000002,,,,,,,,,,,,,,,,
JP,AO,2.55604e-05,32445470.999999996,,,,,,,,,,,,,,,,
JP,AR,0.0008319975,1056106286.0000002,,,,,,,,,,,,,,,,
JP,AS,4.0515e-06,5142771.0,,,,,,,,,,,,,,,,
JP,AU,0.0376209234,47754585798.0,0.0540781862,10134585476.000002,0.0484212176,54136.0,0.0656401601,91701.0,0.0289544881,0.0092647569,0.0004153686,2000000.0,0.1236897275,59.0,0.0793650794,5.0,0.2222222222,6.0
JP,AZ,7.83346e-05,99434980.0,,,,,,,,,,,,,,,,
JP,BA,0.002217108,2814313527.9999995,0.0246212489,696690000.0,0.0040742772,13494.0,0.0163615398,1191.38,0.0003761769,0.0005381193,,,0.0209643606,10.0,,,,
JP,BB,8.72911e-05,110804071.99999999,,,,,,,,,,,,,,,,
JP,BF,3.96461e-05,50325286.00000001,,,,,,,,,,,,,,,,
JP,BH,0.0008565638,1087289941.0,,,,,,,,,,,,,,,,
JP,BI,1.06816e-05,13558772.0,,,,,,,,,,,,,,,,
JP,BIH,1.09976e-05,13959912.000000002,,,,,,,,,,,,,,,,
JP,BJ,6.3812e-06,8100098.999999998,,,,,,,,,,,,,,,,
JP,BM,6.6593e-06,8453061.0,,,,,,,,,,,,,,,,
JP,BO,0.0002274794,288753749.99999994,,,,,,,,,,,,,,,,
JP,BR,0.0014484779,1838643413.0,0.0103523352,151300000.0,7.83515e-05,220.0,0.0002667511,2135.0,0.0006741239,,,,0.0251572327,12.0,0.0476190476,3.0,,
JP,BRA,0.0079155772,10047736120.0,,,,,,,,,,,,,,,,
JP,BS,0.000164763,209143935.0,,,,,,,,,,,,,,,,
JP,BT,3.9963e-06,5072758.0,,,,,,,,,,,,,,,,
JP,BW,2.52358e-05,32033361.0,,,,,,,,,,,,,,,,
JP,BY,6.20593e-05,78775802.0,,,,,,,,,,,,,,,,
JP,BZ,2.27396e-05,28864757.0,,,,,,,,,,,,,,,,
JP,CA,0.0134565255,17081207572.0,,,,,,,,,,,,,,,,
JP,CB,0.0016542356,2099824533.9999998,0.1440534095,3129348000.0,0.0039959257,132.0,0.0001600506,41257.0,0.0130268516,6.72649e-05,,,0.0167714885,8.0,0.0317460317,2.0,,
JP,CD,6.44952e-05,81867819.0,,,,,,,,,,,,,,,,
JP,CF,1.4721e-06,1868626.0,,,,,,,,,,,,,,,,
JP,CG,1.1462e-06,1454897.0,,,,,,,,,,,,,,,,
JP,CH,0.0096727508,12278226192.0,,,,,,,,,,,,,,,,
JP,CI,4.76336e-05,60464294.99999999,,,,,,,,,,,,,,,,
JP,CL,0.0059567968,7561333952.0,,,,,,,,,,,,,,,,
JP,CM,2.8897e-05,36680716.0,,,,,,,,,,,,,,,,
JP,CN,0.2657921338,337386541921.0,0.0882143958,59557579769.26,0.1639896576,20095.0,0.024365284,539137.5148313101,0.1702320669,0.035381711,,,0.0293501048,14.0,0.0634920635,4.0,,
JP,CO,0.0009975447,1266245688.0,,,,,,,,,,,,,,,,
JP,CR,0.0004721266,599299723.0,,,,,,,,,,,,,,,,
JP,CU,1.90085e-05,24128620.0,,,,,,,,,,,,,,,,
JP,CV,2.8718e-06,3645401.0,,,,,,,,,,,,,,,,
JP,DJ,7.71966e-05,97990406.99999999,,,,,,,,,,,,,,,,
JP,DM,2.9126e-06,3697142.0000000005,,,,,,,,,,,,,,,,
JP,DO,0.0002193612,278448916.0,,,,,,,,,,,,,,,,
JP,DZ,0.0003560472,451952867.99999994,,,,,,,,,,,,,,,,
JP,EC,0.0008536335,1083570226.0,,,,,,,,,,,,,,,,
JP,EG,0.0010028785,1273016290.0,,,,,,,,,,,,,,,,
JP,ER,1.3201e-06,1675711.0,,,,,,,,,,,,,,,,
JP,ET,0.0001506957,191287478.0,,,,,,,,,,,,,,,,
JP,EU,0.1030998037,130871014694.99998,,,,,,,,,,,,,,,,
JP,FJ,5.72256e-05,72640087.99999999,,,,,,,,,,,,,,,,
JP,FK,1.4809e-06,1879852.0,,,,,,,,,,,,,,,,
JP,FM,1.77536e-05,22535741.0,,,,,,,,,,,,,,,,
JP,FO,1.12172e-05,14238654.0,,,,,,,,,,,,,,,,
JP,GA,3.81955e-05,48483963.0,,,,,,,,,,,,,,,,
JP,GD,4.096e-06,5199313.0,,,,,,,,,,,,,,,,
JP,GE,0.0001135285,144108761.0,,,,,,,,,,,,,,,,
JP,GH,0.0002116049,268603334.0,,,,,,,,,,,,,,,,
JP,GI,9.3459e-05,118633317.0,,,,,,,,,,,,,,,,
JP,GL,6.09389e-05,77353568.00000001,,,,,,,,,,,,,,,,
JP,GM,2.6648e-06,3382653.0,,,,,,,,,,,,,,,,
JP,GN,9.8532e-06,12507250.0,,,,,,,,,,,,,,,,
JP,GQ,2.2115e-06,2807218.0,,,,,,,,,,,,,,,,
JP,GT,0.0003062076,388688467.0,,,,,,,,,,,,,,,,
JP,GU,0.0001047441,132958257.0,,,,,,,,,,,,,,,,
JP,GW,3.269e-07,414991.0,,,,,,,,,,,,,,,,
JP,GY,4.8642e-05,61744382.0,,,,,,,,,,,,,,,,
JP,HN,9.32332e-05,118346767.0,,,,,,,,,,,,,,,,
JP,HT,1.53183e-05,19444430.0,,,,,,,,,,,,,,,,
JP,ID,0.0186348165,23654335493.0,0.151959381,29481489226.940002,0.0158269999,19879.0,0.024103383,92228.0,0.0291208878,0.0072534985,,,0.035639413,17.0,0.0634920635,4.0,0.1111111111,3.0
JP,IL,0.0021604769,2742428188.0,,,,,,,,,,,,,,,,
JP,IN,0.0108708233,13799014437.0,0.0824957713,29858657499.999996,0.0396458513,1797.0,0.0021788711,48191.0,0.0152162543,0.019215263,,,0.0670859539,32.0,0.0317460317,2.0,0.037037037,1.0
JP,IQ,0.0004304221,546361591.0,,,,,,,,,,,,,,,,
JP,IR,8.68418e-05,110233665.0,,,,,,,,,,,,,,,,
JP,IS,0.0001003953,127438052.0,,,,,,,,,,,,,,,,
JP,JM,0.0001444506,183360207.0,,,,,,,,,,,,,,,,
JP,JO,0.0004693904,595826525.0,,,,,,,,,,,,,,,,
JP,KE,0.000621204,788533064.0000001,,,,,,,,,,,,,,,,
JP,KG,1.23453e-05,15670618.0,,,,,,,,,,,,,,,,
JP,KI,9.4512e-06,11997032.0,,,,,,,,,,,,,,,,
JP,KM,1.8205e-06,2310935.0,,,,,,,,,,,,,,,,
JP,KN,5.8016e-06,7364300.0,,,,,,,,,,,,,,,,
JP,KW,0.0046917099,5955480213.999999,,,,,,,,,,,,,,,,
JP,KZ,0.00086433,1097147961.0000002,,,,,,,,,,,,,,,,
JP,LA,0.0002110866,267945388.99999997,0.0760015714,929900000.0000001,7.83515e-05,,,11085.0,0.0035000763,,,,0.0083857442,4.0,0.0158730159,1.0,,
JP,LB,9.81245e-05,124555591.0,,,,,,,,,,,,,,,,
JP,LC,5.9455e-06,7547021.999999999,,,,,,,,,,,,,,,,
JP,LR,0.0016983191,2155782436.0,,,,,,,,,,,,,,,,
JP,LS,7.6206e-06,9673283.0,,,,,,,,,,,,,,,,
JP,LY,6.49327e-05,82423148.0,,,,,,,,,,,,,,,,
JP,MA,0.0224253912,28465948546.0,0.1280473793,16976584662.000002,0.0082269059,19078.0,0.0231321667,74383.0,0.023486349,0.0043355825,,,0.0377358491,18.0,0.0317460317,2.0,,
JP,MAR,0.0004126375,523786581.99999994,,,,,,,,,,,,,,,,
JP,MD,1.97722e-05,25098138.0,,,,,,,,,,,,,,,,
JP,ME,3.4861e-06,4425148.999999999,,,,,,,,,,,,,,,,
JP,MG,0.00010055,127634439.0,,,,,,,,,,,,,,,,
JP,MH,0.0010171975,1291192288.0,,,,,,,,,,,,,,,,
JP,ML,1.7132e-05,21746662.999999996,,,,,,,,,,,,,,,,
JP,MO,0.0002797423,355094392.99999994,0.1110796836,1256699999.9999998,0.0045443861,444.0,0.0005383521,1131.0,0.000357112,,,,0.0062893082,3.0,0.0158730159,1.0,0.037037037,1.0
JP,MR,0.0001572961,199665697.0,,,,,,,,,,,,,,,,
JP,MS,2.131e-07,270520.0000000001,,,,,,,,,,,,,,,,
JP,MU,7.88712e-05,100116197.0,,,,,,,,,,,,,,,,
JP,MV,1.74625e-05,22166220.0,,,,,,,,,,,,,,,,
JP,MW,2.59e-05,32876475.999999996,,,,,,,,,,,,,,,,
JP,MX,0.0108689781,13796672170.0,,,,,,,,,,,,,,,,
JP,MY,0.0014984883,1902124650.0,0.310234133,17758110000.000004,0.0094805297,,,26100.0,0.0082410458,0.0004035894,,,0.0062893082,3.0,,,,
JP,MZ,0.0001553992,197257876.0,,,,,,,,,,,,,,,,
JP,NA,2.7127e-05,34434023.0,,,,,,,,,,,,,,,,
JP,NC,0.0001989158,252496266.0,,,,,,,,,,,,,,,,
JP,NE,5.6881e-06,7220271.0,,,,,,,,,,,,,,,,
JP,NG,0.0007651578,971262582.0000001,,,,,,,,,,,,,,,,
JP,NI,5.96179e-05,75676732.0,,,,,,,,,,,,,,,,
JP,NK,,,,,0.01002899,214.0,0.000259476,,,0.0048370036,,,,,,,,
JP,NO,0.0019495185,2474645530.0,,,,,,,,,,,,,,,,
JP,NP,4.13901e-05,52539035.99999999,0.0002631337,800000.0,0.0073650396,,,5599.0,0.001767878,0.0002017947,,,0.0062893082,3.0,,,,
JP,NR,3.7405e-06,4748111.0,,,,,,,,,,,,,,,,
JP,NZ,0.0034116667,4330641466.0,0.022491428,525510000.0,0.0093238267,15889.0,0.0192654888,25784.0,0.0081412691,0.0009227476,,,0.0398322851,19.0,0.0317460317,2.0,,
JP,OM,0.0021650495,2748232380.0000005,,,,,,,,,,,,,,,,
JP,PA,0.0038564691,4895256875.0,,,,,,,,,,,,,,,,
JP,PE,0.0020859839,2647869518.0,,,,,,,,,,,,,,,,
JP,PF,3.06006e-05,38843231.0,,,,,,,,,,,,,,,,
JP,PG,0.001742619,2212014988.0,0.0039067066,25400000.0,,258.0,0.0003128262,615.0,0.0001941856,,,,0.0167714885,8.0,0.0317460317,2.0,,
JP,PH,0.0142443303,18081217320.0,0.150137206,12054996910.15,0.0218600642,14634.0,0.0177437953,136664.0,0.043151505,0.0117767642,0.0012461059,6000000.0,0.0419287212,20.0,0.0476190476,3.0,,
JP,PK,0.0010973615,1392949476.0,0.0151569171,842589999.9999999,0.0040742772,,,6721.8807464112,0.0021224263,0.0041704243,,,0.0167714885,8.0,0.0158730159,1.0,0.037037037,1.0
JP,PS,2.9509e-06,3745740.9999999995,,,,,,,,,,,,,,,,
JP,PW,1.3766e-05,17474068.0,,,,,,,,,,,,,,,,
JP,PY,0.0001078416,136890023.0,,,,,,,,,,,,,,,,
JP,QA,0.0080132222,10171683009.999998,,,,,,,,,,,,,,,,
JP,RS,0.0004987071,633040088.0,,,,,,,,,,,,,,,,
JP,RU,0.0130641024,16583080461.999998,0.0384541326,5999505248.0,0.0302436731,1023.0,0.0012403924,12822.0,0.0040485321,0.0229761559,,,0.0083857442,4.0,,,0.037037037,1.0
JP,RW,9.4643e-06,12013634.0,,,,,,,,,,,,,,,,
JP,SA,0.017837925,22642791359.0,,,,,,,,,,,,,,,,
JP,SB,1.09917e-05,13952413.0,,,,,,,,,,,,,,,,
JP,SC,7.12726e-05,90470778.0,,,,,,,,,,,,,,,,
JP,SD,3.76826e-05,47832874.0,,,,,,,,,,,,,,,,
JP,SG,0.0206190263,26173016778.999996,0.0898939236,10571655863.33,0.0141816187,,,125879.0,0.0397461534,0.0172437111,,,0.0335429769,16.0,0.0317460317,2.0,,
JP,SK,0.0559031774,70961391691.0,0.0895141502,6510443000.000001,0.3164616469,22466.0,0.0272401329,430742.0,0.1360063044,0.3301562658,,,0.0628930818,30.0,0.0317460317,2.0,0.0740740741,2.0
JP,SL,0.0004826824,612698849.0,0.030089053,445300000.00000006,0.0044660346,848.0,0.0010282041,6644.0,0.0020978356,0.0001671118,,,0.0209643606,10.0,0.0158730159,1.0,,
JP,SLE,2.82275e-05,35830906.0,,,,,,,,,,,,,,,,
JP,SN,6.16911e-05,78308354.0,,,,,,,,,,,,,,,,
JP,SO,1.72235e-05,21862924.999999996,,,,,,,,,,,,,,,,
JP,SR,4.30663e-05,54666713.0,,,,,,,,,,,,,,,,
JP,SS,1.03e-05,13074455.0,,,,,,,,,,,,,,,,
JP,ST,1.8523e-06,2351301.0,,,,,,,,,,,,,,,,
JP,SV,8.86443e-05,112521679.0,,,,,,,,,,,,,,,,
JP,SY,8.0399e-06,10205565.0,,,,,,,,,,,,,,,,
JP,SZ,1.35447e-05,17193106.0,,,,,,,,,,,,,,,,
JP,TD,1.3078e-06,1660100.0000000002,,,,,,,,,,,,,,,,
JP,TG,2.68461e-05,34077428.0,,,,,,,,,,,,,,,,
JP,TH,0.038743905,49180056417.0,0.3877305245,23246897792.75,0.0350231137,8481.0,0.0102832532,320331.0,0.1011441547,0.0124031195,,,0.0482180294,23.0,0.0158730159,1.0,0.037037037,1.0
JP,TJ,4.1948e-06,5324765.0,,,,,,,,,,,,,,,,
JP,TL,1.61558e-05,20507517.999999996,,,,,,,,,,,,,,,,
JP,TM,9.05687e-05,114964502.0,,,,,,,,,,,,,,,,
JP,TN,0.000130694,165898072.0,,,,,,,,,,,,,,,,
JP,TO,6.593e-06,8368938.999999999,,,,,,,,,,,,,,,,
JP,TR,0.0026363706,3346509720.0,,,,,,,,,,,,,,,,
JP,TT,0.0001213275,154008575.0,,,,,,,,,,,,,,,,
JP,TV,2.10627e-05,26736236.0,,,,,,,,,,,,,,,,
JP,TW,0.055881605,70934008486.0,0.3498425112,12296895000.0,0.0346313563,15914.0,0.0192958015,269659.0,0.0851445274,0.013130378,,,,,,,,
JP,TZ,0.0002655014,337017496.0,,,,,,,,,,,,,,,,
JP,UA,0.0008188362,1039399917.0,,,,,,,,,,,,,,,,
JP,UG,0.0001530846,194319822.00000003,,,,,,,,,,,,,,,,
JP,UK,0.013165701,16712045842.0,,,,,,,,,,,,,,,,
