COUNTRY,POST COUNTRY,Year,POST COUNT
CZ,GR,2019,1
CZ,GR,2021,1
CZ,GR,2023,1
CZ,VA,2016,1
CZ,VA,2017,1
CZ,VA,2019,1
CZ,VA,2021,1
CZ,VA,2023,1
CZ,HU,2016,1
CZ,HU,2017,1
CZ,HU,2019,1
CZ,HU,2021,1
CZ,HU,2023,1
CZ,IN,2016,1
CZ,IN,2017,1
CZ,IN,2019,1
CZ,IN,2021,1
CZ,IN,2023,1
CZ,ID,2016,1
CZ,ID,2017,1
CZ,ID,2019,1
CZ,ID,2021,1
CZ,ID,2023,1
CZ,IR,2016,1
CZ,IR,2017,1
CZ,IR,2019,1
CZ,IR,2021,1
CZ,IR,2023,1
CZ,IQ,2016,2
CZ,IQ,2017,2
CZ,IQ,2019,2
CZ,IQ,2021,2
CZ,IQ,2023,2
CZ,IE,2016,1
CZ,IE,2017,1
CZ,IE,2019,1
CZ,IE,2021,1
CZ,IE,2023,1
CZ,IL,2016,1
CZ,IL,2017,1
CZ,IL,2019,1
CZ,IL,2021,1
CZ,IL,2023,1
CZ,IT,2016,1
CZ,IT,2017,1
CZ,IT,2019,2
CZ,IT,2021,2
CZ,IT,2023,2
CZ,JP,2016,1
CZ,JP,2017,1
CZ,JP,2019,1
CZ,JP,2021,1
CZ,JP,2023,1
CZ,JE,2023,1
CZ,JO,2016,1
CZ,JO,2017,1
CZ,JO,2019,1
CZ,JO,2021,1
CZ,JO,2023,1
CZ,KZ,2016,1
CZ,KZ,2017,1
CZ,KZ,2019,1
CZ,KZ,2021,1
CZ,KZ,2023,1
CZ,KE,2016,1
CZ,KE,2017,1
CZ,KE,2019,1
CZ,KE,2021,1
CZ,KE,2023,1
CZ,XK,2016,1
CZ,XK,2017,1
CZ,XK,2019,1
CZ,XK,2021,1
CZ,XK,2023,1
CZ,KW,2016,1
CZ,KW,2017,1
CZ,KW,2019,1
CZ,KW,2021,1
CZ,KW,2023,1
CZ,LV,2016,1
CZ,LV,2017,1
CZ,LV,2019,1
CZ,LV,2021,1
CZ,LV,2023,1
CZ,LB,2016,1
CZ,LB,2017,1
CZ,LB,2019,1
CZ,LB,2021,1
CZ,LB,2023,1
CZ,LY,2016,1
CZ,LY,2017,1
CZ,LT,2016,1
CZ,LT,2017,1
CZ,LT,2019,1
CZ,LT,2021,1
CZ,LT,2023,1
CZ,LU,2016,1
CZ,LU,2017,1
CZ,LU,2019,1
CZ,LU,2021,1
CZ,LU,2023,1
CZ,MA,2016,1
CZ,MA,2017,1
CZ,MA,2019,1
CZ,MA,2021,1
CZ,MA,2023,1
CZ,ML,2021,1
CZ,MX,2016,1
CZ,MX,2017,1
CZ,MX,2019,1
CZ,MX,2021,1
CZ,MX,2023,1
CZ,MD,2016,1
CZ,MD,2017,1
CZ,MD,2019,1
CZ,MD,2021,1
CZ,MD,2023,1
CZ,MO,2016,1
CZ,MO,2017,1
CZ,MO,2019,1
CZ,MO,2021,1
CZ,MO,2023,1
CZ,ME,2016,1
CZ,ME,2017,1
CZ,ME,2019,1
CZ,ME,2021,1
CZ,ME,2023,1
CZ,MAR,2016,1
CZ,MAR,2017,1
CZ,MAR,2019,1
CZ,MAR,2021,1
CZ,MAR,2023,1
CZ,MY,2016,1
CZ,MY,2017,1
CZ,MY,2019,1
CZ,MY,2021,1
CZ,MY,2023,1
CZ,NL,2016,1
CZ,NL,2017,1
CZ,NL,2019,1
CZ,NL,2021,1
CZ,NL,2023,1
CZ,NG,2016,1
CZ,NG,2017,1
CZ,NG,2019,1
CZ,NG,2021,1
CZ,NG,2023,1
CZ,NK,2016,1
CZ,NK,2017,1
CZ,NK,2019,1
CZ,MK,2016,1
CZ,MK,2017,1
CZ,MK,2019,1
CZ,MK,2021,1
CZ,MK,2023,1
CZ,NO,2016,1
CZ,NO,2017,1
CZ,NO,2019,1
CZ,NO,2021,1
CZ,NO,2023,1
CZ,PK,2016,1
CZ,PK,2017,1
CZ,PK,2019,1
CZ,PK,2021,1
CZ,PK,2023,1
CZ,PE,2016,1
CZ,PE,2017,1
CZ,PE,2019,1
CZ,PE,2021,2
CZ,PE,2023,1
CZ,PH,2016,1
CZ,PH,2017,1
CZ,PH,2019,1
CZ,PH,2021,1
CZ,PH,2023,1
CZ,PL,2016,1
CZ,PL,2017,1
CZ,PL,2019,1
CZ,PL,2021,1
CZ,PL,2023,1
CZ,PT,2016,1
CZ,PT,2017,1
CZ,PT,2019,1
CZ,PT,2021,1
CZ,PT,2023,1
CZ,QA,2016,1
CZ,QA,2023,1
CZ,RO,2016,1
CZ,RO,2017,1
CZ,RO,2019,1
CZ,RO,2021,1
CZ,RO,2023,1
CZ,RU,2016,3
CZ,RU,2017,3
CZ,RU,2019,3
CZ,RU,2021,3
CZ,RU,2023,1
CZ,SA,2016,1
CZ,SA,2017,1
CZ,SA,2019,1
CZ,SA,2021,1
CZ,SA,2023,1
CZ,SN,2016,1
CZ,SN,2017,1
CZ,SN,2019,1
CZ,SN,2021,1
CZ,SN,2023,1
CZ,RS,2016,1
CZ,RS,2017,1
CZ,RS,2019,1
CZ,RS,2021,1
CZ,RS,2023,1
CZ,SG,2023,1
CZ,SVK,2016,1
CZ,SVK,2017,1
CZ,SVK,2019,1
CZ,SVK,2021,1
CZ,SVK,2023,1
CZ,SI,2016,1
CZ,SI,2017,1
CZ,SI,2019,1
CZ,SI,2021,1
CZ,SI,2023,1
CZ,ZA,2016,1
CZ,ZA,2017,1
CZ,ZA,2019,1
CZ,ZA,2021,1
CZ,ZA,2023,1
CZ,SK,2016,1
CZ,SK,2017,1
CZ,SK,2019,1
CZ,SK,2021,1
CZ,SK,2023,1
CZ,ES,2016,1
CZ,ES,2017,1
CZ,ES,2019,1
CZ,ES,2021,1
CZ,ES,2023,1
CZ,PS,2016,1
CZ,PS,2017,1
CZ,PS,2019,1
CZ,PS,2021,1
CZ,PS,2023,1
CZ,SE,2016,1
CZ,SE,2017,1
CZ,SE,2019,1
CZ,SE,2021,1
CZ,SE,2023,1
CZ,CH,2016,2
CZ,CH,2017,2
CZ,CH,2019,2
CZ,CH,2021,2
CZ,CH,2023,2
CZ,SY,2017,1
CZ,SY,2019,1
CZ,SY,2021,1
CZ,SY,2023,1
CZ,TW,2016,1
CZ,TW,2017,1
CZ,TW,2019,1
CZ,TW,2021,1
CZ,TW,2023,1
CZ,TH,2016,1
CZ,TH,2017,1
CZ,TH,2019,1
CZ,TH,2021,1
CZ,TH,2023,1
CZ,TN,2016,1
CZ,TN,2017,1
CZ,TN,2019,1
CZ,TN,2021,1
CZ,TN,2023,1
CZ,TR,2016,2
CZ,TR,2017,2
CZ,TR,2019,2
CZ,TR,2021,2
CZ,TR,2023,2
CZ,UA,2016,2
CZ,UA,2017,2
CZ,UA,2019,2
CZ,UA,2021,2
CZ,UA,2023,2
CZ,AE,2016,1
CZ,AE,2017,1
CZ,AE,2019,1
CZ,AE,2021,1
CZ,AE,2023,1
CZ,UK,2016,1
CZ,UK,2017,1
CZ,UK,2019,2
CZ,UK,2021,2
CZ,UK,2023,2
CZ,US,2016,5
CZ,US,2017,5
CZ,US,2019,5
CZ,US,2021,5
CZ,US,2023,5
CZ,UZ,2016,1
CZ,UZ,2017,1
CZ,UZ,2019,1
CZ,UZ,2021,1
CZ,UZ,2023,1
CZ,VN,2016,1
CZ,VN,2017,1
CZ,VN,2019,1
CZ,VN,2021,1
CZ,VN,2023,1
CZ,ZM,2019,1
CZ,ZM,2021,2
CZ,ZM,2023,1
CZ,ZW,2016,1
CZ,ZW,2017,1
DK,AF,2016,1
DK,AF,2017,1
DK,AF,2019,1
DK,AL,2016,1
DK,AL,2017,1
DK,DZ,2019,1
DK,DZ,2021,1
DK,DZ,2023,1
DK,AR,2016,1
DK,AR,2017,1
DK,AR,2019,1
DK,AR,2021,1
DK,AU,2016,2
DK,AU,2017,2
DK,AU,2019,2
DK,AU,2021,2
DK,AU,2023,2
DK,AT,2016,1
DK,AT,2017,1
DK,AT,2019,1
DK,AT,2021,1
DK,AT,2023,1
DK,BA,2016,1
DK,BA,2017,1
DK,BA,2019,1
DK,BA,2021,1
DK,BA,2023,1
DK,BE,2016,3
DK,BE,2017,3
DK,BE,2019,3
DK,BE,2021,3
DK,BE,2023,3
DK,BRA,2016,2
DK,BRA,2017,2
DK,BRA,2019,2
DK,BRA,2021,2
DK,BRA,2023,2
DK,BG,2016,1
DK,BG,2017,1
DK,BG,2019,1
DK,BG,2021,1
DK,BG,2023,1
DK,BF,2016,1
DK,BF,2017,1
DK,BF,2019,1
DK,BF,2021,1
DK,BF,2023,1
DK,CA,2016,2
DK,CA,2017,2
DK,CA,2019,2
DK,CA,2021,2
DK,CA,2023,2
DK,CL,2016,1
DK,CL,2017,1
DK,CL,2019,1
DK,CL,2021,1
DK,CL,2023,1
DK,CN,2016,4
DK,CN,2017,4
DK,CN,2019,4
DK,CN,2021,4
DK,CN,2023,3
DK,CO,2016,1
DK,CO,2017,1
DK,CO,2019,1
DK,CO,2021,1
DK,CO,2023,1
DK,HR,2016,1
DK,HR,2017,1
DK,HR,2019,1
DK,HR,2021,1
DK,HR,2023,1
DK,CZ,2016,1
DK,CZ,2017,1
DK,CZ,2019,1
DK,CZ,2021,1
DK,CZ,2023,1
DK,EG,2016,1
DK,EG,2017,1
DK,EG,2019,1
DK,EG,2021,1
DK,EG,2023,1
DK,EE,2016,1
DK,EE,2017,1
DK,EE,2019,1
DK,EE,2021,1
DK,EE,2023,1
DK,ET,2016,1
DK,ET,2017,1
DK,ET,2019,1
DK,ET,2021,1
DK,ET,2023,1
DK,FI,2016,1
DK,FI,2017,1
DK,FI,2019,1
DK,FI,2021,1
DK,FI,2023,1
DK,FR,2016,3
DK,FR,2017,3
DK,FR,2019,3
DK,FR,2021,3
DK,FR,2023,3
DK,GE,2023,1
DK,DE,2016,3
DK,DE,2017,4
DK,DE,2019,4
DK,DE,2021,4
DK,DE,2023,4
DK,GH,2016,1
DK,GH,2017,1
DK,GH,2019,1
DK,GH,2021,1
DK,GH,2023,1
DK,GR,2016,1
DK,GR,2017,1
DK,GR,2019,1
DK,GR,2021,1
DK,GR,2023,1
DK,HU,2016,1
DK,HU,2017,1
DK,HU,2019,1
DK,HU,2021,1
DK,HU,2023,1
DK,IS,2016,1
DK,IS,2017,1
DK,IS,2019,1
DK,IS,2021,1
DK,IS,2023,1
DK,IN,2016,1
DK,IN,2017,1
DK,IN,2019,1
DK,IN,2021,1
DK,IN,2023,2
DK,ID,2016,1
DK,ID,2017,1
DK,ID,2019,1
DK,ID,2021,1
DK,ID,2023,1
DK,IR,2016,1
DK,IR,2017,1
DK,IR,2019,1
DK,IR,2021,1
DK,IR,2023,1
DK,IQ,2021,1
DK,IQ,2023,1
DK,IE,2016,1
DK,IE,2017,1
DK,IE,2019,1
DK,IE,2021,1
DK,IE,2023,1
DK,IL,2016,1
DK,IL,2017,1
DK,IL,2019,1
DK,IL,2021,1
DK,IL,2023,1
DK,IT,2016,1
DK,IT,2017,1
DK,IT,2019,1
DK,IT,2021,1
DK,IT,2023,1
DK,JP,2016,1
DK,JP,2017,1
DK,JP,2019,1
DK,JP,2021,1
DK,JP,2023,1
DK,KE,2016,1
DK,KE,2017,1
DK,KE,2019,1
DK,KE,2021,1
DK,KE,2023,1
DK,LV,2016,1
DK,LV,2017,1
DK,LV,2019,1
DK,LV,2021,1
DK,LV,2023,1
DK,LB,2016,1
DK,LB,2017,1
DK,LB,2019,1
DK,LB,2021,1
DK,LB,2023,1
DK,LT,2016,1
DK,LT,2017,1
DK,LT,2019,1
DK,LT,2021,1
DK,LT,2023,1
DK,MA,2016,1
DK,MA,2017,1
DK,MA,2019,1
DK,MA,2021,1
DK,ML,2016,1
DK,ML,2017,1
DK,ML,2019,1
DK,ML,2021,1
DK,ML,2023,1
DK,MX,2016,1
DK,MX,2017,1
DK,MX,2019,1
DK,MX,2021,1
DK,MX,2023,1
DK,MAR,2016,1
DK,MAR,2017,1
DK,MAR,2019,1
DK,MAR,2021,1
DK,MAR,2023,1
DK,MY,2016,1
DK,MY,2017,1
DK,MY,2019,1
DK,MY,2021,1
DK,MY,2023,1
DK,NL,2016,1
DK,NL,2017,1
DK,NL,2019,1
DK,NL,2021,1
DK,NL,2023,1
DK,NG,2016,2
DK,NG,2017,2
DK,NG,2019,2
DK,NG,2021,2
DK,NG,2023,2
DK,NO,2016,1
DK,NO,2017,1
DK,NO,2019,1
DK,NO,2021,1
DK,NO,2023,1
DK,PK,2016,1
DK,PK,2017,1
DK,PK,2019,1
DK,PK,2021,1
DK,PK,2023,1
DK,PH,2016,1
DK,PH,2017,1
DK,PH,2019,1
DK,PH,2021,1
DK,PH,2023,1
DK,PL,2016,1
DK,PL,2017,1
DK,PL,2019,1
DK,PL,2021,1
DK,PL,2023,1
DK,PT,2016,1
DK,PT,2017,1
DK,PT,2019,1
DK,PT,2021,1
DK,PT,2023,1
DK,RO,2016,1
DK,RO,2017,1
DK,RO,2019,1
DK,RO,2021,1
DK,RO,2023,1
DK,RU,2016,2
DK,RU,2017,2
DK,RU,2019,1
DK,RU,2021,1
DK,RU,2023,1
DK,SA,2016,1
DK,SA,2017,1
DK,SA,2019,1
DK,SA,2021,1
DK,SA,2023,1
DK,RS,2016,1
DK,RS,2017,1
DK,RS,2019,1
DK,RS,2021,1
DK,RS,2023,1
DK,SG,2016,1
DK,SG,2017,1
DK,SG,2019,1
DK,SG,2021,1
DK,SG,2023,1
DK,ZA,2016,1
DK,ZA,2017,1
DK,ZA,2019,1
DK,ZA,2021,1
DK,ZA,2023,1
DK,SK,2016,1
DK,SK,2017,1
DK,SK,2019,1
DK,SK,2021,1
DK,SK,2023,1
DK,ES,2016,1
DK,ES,2017,1
DK,ES,2019,1
DK,ES,2021,1
DK,ES,2023,1
DK,PS,2016,1
DK,PS,2017,1
DK,PS,2019,1
DK,PS,2021,1
DK,PS,2023,1
DK,SE,2016,1
DK,SE,2017,1
DK,SE,2019,1
DK,SE,2021,1
DK,SE,2023,1
DK,CH,2016,1
DK,CH,2017,1
DK,CH,2019,1
DK,CH,2021,1
DK,CH,2023,1
DK,TW,2016,1
DK,TW,2017,1
DK,TW,2019,1
DK,TW,2021,1
DK,TW,2023,1
DK,TZ,2016,1
DK,TZ,2017,1
DK,TZ,2019,1
DK,TZ,2021,1
DK,TZ,2023,1
DK,TH,2016,1
DK,TH,2017,1
DK,TH,2019,1
DK,TH,2021,1
DK,TH,2023,1
DK,TR,2016,2
DK,TR,2017,2
DK,TR,2019,2
DK,TR,2021,2
DK,TR,2023,2
DK,UG,2016,1
DK,UG,2017,1
DK,UG,2019,1
DK,UG,2021,1
DK,UG,2023,1
DK,UA,2016,1
DK,UA,2017,1
DK,UA,2019,1
DK,UA,2021,1
DK,UA,2023,1
DK,AE,2016,2
DK,AE,2017,2
DK,AE,2019,2
DK,AE,2021,2
DK,AE,2023,2
DK,UK,2016,1
DK,UK,2017,1
DK,UK,2019,1
DK,UK,2021,1
DK,UK,2023,1
DK,US,2016,4
DK,US,2017,4
DK,US,2019,4
DK,US,2021,5
DK,US,2023,6
DK,VN,2016,1
DK,VN,2017,1
DK,VN,2019,1
DK,VN,2021,1
DK,VN,2023,1
DK,ZW,2016,1
EE,AU,2016,1
EE,AU,2017,1
EE,AU,2019,1
EE,AU,2021,1
EE,AU,2023,1
EE,AT,2016,1
EE,AT,2017,2
EE,AT,2019,2
EE,AT,2021,2
EE,AT,2023,2
EE,BY,2016,1
EE,BY,2017,1
EE,BY,2019,1
EE,BY,2021,1
EE,BY,2023,1
EE,BE,2016,3
EE,BE,2017,3
EE,BE,2019,3
EE,BE,2021,3
EE,BE,2023,3
EE,BRA,2016,1
EE,CA,2016,1
EE,CA,2017,1
EE,CA,2019,1
EE,CA,2021,1
EE,CA,2023,1
EE,CN,2016,2
EE,CN,2017,1
EE,CN,2019,1
EE,CN,2021,1
EE,CN,2023,1
EE,CZ,2016,1
EE,CZ,2017,1
EE,CZ,2019,1
EE,CZ,2021,1
EE,CZ,2023,1
EE,DK,2016,1
EE,DK,2017,1
EE,DK,2019,1
EE,DK,2021,1
EE,DK,2023,1
EE,EG,2016,1
EE,EG,2017,1
EE,EG,2019,1
EE,EG,2021,1
EE,EG,2023,1
EE,FI,2016,1
EE,FI,2017,1
EE,FI,2019,1
EE,FI,2021,1
EE,FI,2023,1
EE,FR,2016,3
EE,FR,2017,2
EE,FR,2019,2
EE,FR,2021,2
EE,FR,2023,2
EE,GE,2016,1
EE,GE,2017,1
EE,GE,2019,1
EE,GE,2021,1
EE,GE,2023,1
EE,DE,2016,1
EE,DE,2017,1
EE,DE,2019,1
EE,DE,2021,1
EE,DE,2023,1
EE,GR,2016,1
EE,GR,2017,1
EE,GR,2019,1
EE,GR,2021,1
EE,GR,2023,1
EE,HU,2019,1
EE,HU,2021,1
EE,HU,2023,1
EE,IN,2016,1
EE,IN,2017,1
EE,IN,2019,1
EE,IN,2021,1
EE,IN,2023,1
EE,IE,2016,1
EE,IE,2017,1
EE,IE,2019,1
EE,IE,2021,1
EE,IE,2023,1
EE,IL,2016,1
EE,IL,2017,1
EE,IL,2019,1
EE,IL,2021,1
EE,IL,2023,1
EE,IT,2016,1
EE,IT,2017,1
EE,IT,2019,1
EE,IT,2021,1
EE,IT,2023,1
EE,JP,2016,1
EE,JP,2017,1
EE,JP,2019,1
EE,JP,2021,1
EE,JP,2023,1
EE,KZ,2016,1
EE,KZ,2017,1
EE,KZ,2019,1
EE,KZ,2021,1
EE,KZ,2023,1
EE,LV,2016,1
EE,LV,2017,1
EE,LV,2019,1
EE,LV,2021,1
EE,LV,2023,1
EE,LT,2016,1
EE,LT,2017,1
EE,LT,2019,1
EE,LT,2021,1
EE,LT,2023,1
EE,NL,2016,1
EE,NL,2017,1
EE,NL,2019,1
EE,NL,2021,1
EE,NL,2023,1
EE,NO,2016,1
EE,NO,2017,1
EE,NO,2019,1
EE,NO,2021,1
EE,NO,2023,1
EE,PL,2016,1
EE,PL,2017,1
EE,PL,2019,1
EE,PL,2021,1
EE,PL,2023,1
EE,PT,2016,1
EE,PT,2017,1
EE,PT,2019,1
EE,PT,2021,1
EE,PT,2023,1
EE,RO,2017,1
EE,RO,2019,1
EE,RO,2021,1
EE,RO,2023,1
EE,RU,2016,2
EE,RU,2017,2
EE,RU,2019,2
EE,RU,2021,2
EE,RU,2023,1
EE,SG,2021,1
EE,SG,2023,1
EE,SK,2023,1
EE,ES,2016,1
EE,ES,2017,1
EE,ES,2019,1
EE,ES,2021,1
EE,ES,2023,1
EE,SE,2016,1
EE,SE,2017,1
EE,SE,2019,1
EE,SE,2021,1
EE,SE,2023,1
EE,CH,2016,1
EE,CH,2017,1
EE,CH,2019,1
EE,CH,2021,1
EE,CH,2023,1
EE,TR,2016,1
EE,TR,2017,1
EE,TR,2019,1
EE,TR,2021,1
EE,TR,2023,1
EE,UA,2016,1
EE,UA,2017,1
EE,UA,2019,1
EE,UA,2021,1
EE,UA,2023,1
EE,AE,2019,1
EE,AE,2021,1
EE,AE,2023,1
EE,UK,2016,1
EE,UK,2017,1
EE,UK,2019,1
EE,UK,2021,1
EE,UK,2023,1
EE,US,2016,3
EE,US,2017,3
EE,US,2019,3
EE,US,2021,4
EE,US,2023,4
EU,AF,2023,1
EU,AL,2021,1
EU,AL,2023,1
EU,DZ,2021,1
EU,DZ,2023,1
EU,AO,2021,1
EU,AO,2023,1
EU,AR,2021,1
EU,AR,2023,1
EU,AM,2021,1
EU,AM,2023,1
EU,AU,2021,1
EU,AU,2023,1
EU,AT,2021,1
EU,AT,2023,1
EU,AZ,2021,1
EU,AZ,2023,1
EU,BA,2021,1
EU,BA,2023,1
EU,BB,2021,1
EU,BB,2023,1
EU,BY,2021,1
EU,BY,2023,1
EU,BJ,2021,1
EU,BJ,2023,1
EU,BO,2021,1
EU,BO,2023,1
EU,BIH,2021,1
EU,BIH,2023,1
EU,BW,2021,1
EU,BW,2023,1
EU,BRA,2021,1
EU,BRA,2023,1
EU,BF,2021,1
EU,BF,2023,1
EU,BI,2021,1
EU,BI,2023,1
EU,CV,2021,1
EU,CV,2023,1
EU,CB,2021,1
EU,CB,2023,1
EU,CM,2021,1
EU,CM,2023,1
EU,CA,2021,1
EU,CA,2023,1
EU,CF,2021,1
EU,CF,2023,1
EU,TD,2021,1
EU,TD,2023,1
EU,CL,2021,1
EU,CL,2023,1
EU,CN,2021,2
EU,CN,2023,2
EU,CO,2021,1
EU,CO,2023,1
EU,CG,2021,1
EU,CG,2023,1
EU,CR,2021,1
EU,CR,2023,1
EU,CI,2021,1
EU,CI,2023,1
EU,CU,2021,1
EU,CU,2023,1
EU,CD,2021,1
EU,CD,2023,1
EU,DJ,2021,1
EU,DJ,2023,1
EU,DO,2021,1
EU,DO,2023,1
EU,EC,2021,1
EU,EC,2023,1
EU,EG,2021,1
EU,EG,2023,1
EU,SV,2021,1
EU,SV,2023,1
EU,ER,2021,1
EU,ER,2023,1
EU,SZ,2021,1
EU,SZ,2023,1
EU,ET,2021,2
EU,ET,2023,2
EU,FJ,2021,1
EU,FJ,2023,1
EU,FR,2021,2
EU,FR,2023,2
EU,GA,2021,1
EU,GA,2023,1
EU,GM,2021,1
EU,GM,2023,1
EU,GE,2021,1
EU,GE,2023,1
EU,GH,2021,1
EU,GH,2023,1
EU,GT,2021,1
EU,GT,2023,1
EU,GN,2021,1
EU,GN,2023,1
EU,GW,2021,1
EU,GW,2023,1
EU,GY,2021,1
EU,GY,2023,1
EU,HT,2021,1
EU,HT,2023,1
EU,VA,2021,1
EU,VA,2023,1
EU,HN,2021,1
EU,HN,2023,1
EU,IS,2021,1
EU,IS,2023,1
EU,IN,2021,1
EU,IN,2023,1
EU,ID,2021,2
EU,ID,2023,2
EU,IQ,2021,1
EU,IQ,2023,1
EU,IL,2021,1
EU,IL,2023,1
EU,JM,2021,1
EU,JM,2023,1
EU,JP,2021,1
EU,JP,2023,1
EU,JE,2021,1
EU,JE,2023,1
EU,JO,2021,1
EU,JO,2023,1
EU,KZ,2021,1
EU,KZ,2023,1
EU,KE,2021,1
EU,KE,2023,1
EU,XK,2021,1
EU,XK,2023,1
EU,KW,2021,1
EU,KW,2023,1
EU,KG,2021,1
EU,KG,2023,1
EU,LA,2021,1
EU,LA,2023,1
EU,LB,2021,1
EU,LB,2023,1
EU,LS,2021,1
EU,LS,2023,1
EU,LR,2021,1
EU,LR,2023,1
EU,LY,2021,1
EU,LY,2023,1
EU,MG,2021,1
EU,MG,2023,1
EU,MW,2021,1
EU,MW,2023,1
EU,MA,2021,1
EU,MA,2023,1
EU,ML,2021,1
EU,ML,2023,1
EU,MR,2021,1
EU,MR,2023,1
EU,MU,2021,1
EU,MU,2023,1
EU,MX,2021,1
EU,MX,2023,1
EU,MD,2021,1
EU,MD,2023,1
EU,MO,2021,1
EU,MO,2023,1
EU,ME,2021,1
EU,ME,2023,1
EU,MAR,2021,1
EU,MAR,2023,1
EU,MZ,2021,1
EU,MZ,2023,1
EU,MY,2021,1
EU,MY,2023,1
EU,NA,2021,1
EU,NA,2023,1
EU,NP,2021,1
EU,NP,2023,1
EU,NZ,2021,1
EU,NZ,2023,1
EU,NI,2021,1
EU,NI,2023,1
EU,NE,2021,1
EU,NE,2023,1
EU,NG,2021,1
EU,NG,2023,1
EU,MK,2021,1
EU,MK,2023,1
EU,NO,2021,1
EU,NO,2023,1
EU,PK,2021,1
EU,PK,2023,1
EU,PA,2021,1
EU,PA,2023,1
EU,PG,2021,1
EU,PG,2023,1
EU,PY,2021,1
EU,PY,2023,1
EU,PE,2021,1
EU,PE,2023,1
EU,PH,2021,1
EU,PH,2023,1
EU,QA,2023,1
EU,RU,2021,1
EU,RU,2023,1
EU,RW,2021,1
EU,RW,2023,1
EU,SA,2021,1
EU,SA,2023,1
EU,SN,2021,1
EU,SN,2023,1
EU,RS,2021,1
EU,RS,2023,1
EU,SLE,2021,1
EU,SLE,2023,1
EU,SG,2021,1
EU,SG,2023,1
EU,SO,2021,1
EU,SO,2023,1
EU,ZA,2021,1
EU,ZA,2023,1
EU,SK,2021,1
EU,SK,2023,1
EU,SS,2021,1
EU,SS,2023,1
EU,SL,2021,1
EU,SL,2023,1
EU,SD,2021,1
EU,SD,2023,1
EU,CH,2021,3
EU,CH,2023,3
EU,TW,2021,1
EU,TW,2023,1
EU,TJ,2021,1
EU,TJ,2023,1
EU,TZ,2021,1
EU,TZ,2023,1
EU,TH,2021,1
EU,TH,2023,1
EU,TL,2021,1
EU,TL,2023,1
EU,TG,2021,1
EU,TG,2023,1
EU,TT,2021,1
EU,TT,2023,1
EU,TN,2021,1
EU,TN,2023,1
EU,TR,2021,1
EU,TR,2023,1
EU,TM,2021,1
EU,TM,2023,1
EU,UG,2021,1
EU,UG,2023,1
EU,UA,2021,1
EU,UA,2023,1
EU,AE,2021,1
EU,AE,2023,1
EU,UK,2021,1
EU,UK,2023,1
EU,US,2021,2
EU,US,2023,2
EU,UY,2021,1
EU,UY,2023,1
EU,UZ,2021,1
EU,UZ,2023,1
EU,VE,2021,1
EU,VE,2023,1
EU,VN,2021,1
EU,VN,2023,1
EU,ZM,2021,1
EU,ZM,2023,1
EU,ZW,2021,1
EU,ZW,2023,1
FI,AF,2016,1
FI,AF,2017,1
FI,AF,2019,1
FI,DZ,2016,1
FI,DZ,2017,1
FI,DZ,2019,1
FI,DZ,2021,1
FI,DZ,2023,1
FI,AR,2016,1
FI,AR,2017,1
FI,AR,2019,1
FI,AR,2021,1
FI,AR,2023,1
FI,AU,2016,1
FI,AU,2017,1
FI,AU,2019,1
FI,AU,2021,1
FI,AU,2023,1
FI,AT,2016,1
FI,AT,2017,1
FI,AT,2019,1
FI,AT,2021,2
FI,AT,2023,2
FI,BY,2016,1
FI,BY,2017,1
FI,BY,2019,1
FI,BY,2021,1
FI,BY,2023,1
FI,BE,2016,3
FI,BE,2017,3
FI,BE,2019,3
FI,BE,2021,3
FI,BE,2023,3
FI,BRA,2016,1
FI,BRA,2017,2
FI,BRA,2019,2
FI,BRA,2021,2
FI,BRA,2023,2
FI,BG,2016,1
FI,BG,2017,1
FI,BG,2019,1
FI,BG,2021,1
FI,BG,2023,1
FI,CA,2016,1
FI,CA,2017,1
FI,CA,2019,1
FI,CA,2021,1
FI,CA,2023,1
FI,CL,2016,1
FI,CL,2017,1
FI,CL,2019,1
FI,CL,2021,1
FI,CL,2023,1
FI,CN,2016,3
FI,CN,2017,3
FI,CN,2019,3
FI,CN,2021,3
FI,CN,2023,3
FI,CO,2016,1
FI,CO,2017,1
FI,CO,2019,1
FI,CO,2021,1
FI,CO,2023,1
FI,HR,2016,1
FI,HR,2017,1
FI,HR,2019,1
FI,HR,2021,1
FI,HR,2023,1
FI,CY,2016,1
FI,CY,2017,1
FI,CY,2019,1
FI,CY,2021,1
FI,CY,2023,1
FI,CZ,2016,1
FI,CZ,2017,1
FI,CZ,2019,1
FI,CZ,2021,1
FI,CZ,2023,1
FI,DK,2016,1
FI,DK,2017,1
FI,DK,2019,1
FI,DK,2021,1
FI,DK,2023,1
FI,EG,2016,1
FI,EG,2017,1
FI,EG,2019,1
FI,EG,2021,1
FI,EG,2023,1
FI,EE,2016,1
FI,EE,2017,1
FI,EE,2019,1
FI,EE,2021,1
FI,EE,2023,1
FI,ET,2016,1
FI,ET,2017,1
FI,ET,2019,1
FI,ET,2021,1
FI,ET,2023,1
FI,FR,2016,3
FI,FR,2017,3
FI,FR,2019,3
FI,FR,2021,3
FI,FR,2023,3
FI,DE,2016,1
FI,DE,2017,1
FI,DE,2019,1
FI,DE,2021,1
FI,DE,2023,1
FI,GR,2016,1
FI,GR,2017,1
FI,GR,2019,1
FI,GR,2021,1
FI,GR,2023,1
FI,HU,2016,1
FI,HU,2017,1
